""," 42∂»∫£÷Æ¿∂"," ±±±˘—Û∆˚ÀÆ ","38∂»Ω£ƒœ¥∫ ","50∂»π≈æÆπ±æ∆","52∂»„Ú÷›¿œΩ— ","53∂»√©Ã®","∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿","∞◊’∂º¶","∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚","∞Ÿ¿Ôœ„ƒÃ”Õøæºtæ∆≈£»‚","∞ŸÕ˛∆°æ∆πﬁ◊∞","∞ËÕ¡∂πÀø","±¶±¶∞Ê≈£»‚≥¶∑€","±¨≥¥º¶≥·","±¨≥¥˜≠¬µ","±¨≥¥À´Àø","±¨≥¥÷Ì∏Œ","±‹∑ÁÃ¡≥¥–∑","±˘Ã«∫Ï∂πﬁ≤√◊÷‡","±˘’Úª®¬›","≤ªº”“ªµŒ”ÕµƒÀ·ƒÃµ∞∏‚","≥¨»À∆¯π„ Ω≥¶∑€","¥–Ω™≥¥–∑","¥–”Õ¡π∞Ë≈∫∆¨","¥Ú¬±√Ê","¥Û¿Ì ØƒÃ”Õµ∞∏‚","¥ÛÀ‚‹»≤À","µ∞Ã¢","µ≥≤Œª∆‹ŒÏ¿≈£Œ≤ ","µπ¡¢’ÙÀÛ◊”–∑","∂¨πœ≥¥ø‡πœ","∂¿º“±°∫…œ œ∫≈£»‚æÌ ","∂ÁΩ∑”„Õ∑","∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠","∑¨«—µ∞Ã¿","∑¨«—Ï¿≈£ÎÓ ","∑¨«—Ï¿«Ôø˚","∑¨«—∏ ¿∂","∑¨«—”–ª˙ª®≤À","∏…π¯ÃÔº¶","π»µæ–°◊Ø ","π„ Ωœ∫» ≥¶∑€","π‘≤Ë€ËΩ∏Î◊”Ã¿","π‘≤»‚∫Ï∂π∞À±¶∑π","π˛∂˚±ı∆°æ∆πﬁ◊∞","∫£¥¯Ω·∂π∏ØÃ¿","∫ºΩ∑º¶’‰","∫ÀÃ“∆œÃ—∏…Õ¡Àæ","∫⁄√◊¡µ…œ∆œÃ—","∫Ïæ∆Ï¿—Ú»‚","∫Ïæ∆Õ¡∂π…’—ºÕ» ","ª®∏Ú’Ùµ∞","ª∆ª®≤À≥¥ƒæ∂˙","ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆","ª∆”Õ«˙∆Ê±˝∏…","º¶µ∞°¢»‚ƒ©≥¶∑€","Ω™¥–≥¥ª®–∑","Ω”Ò¡º‘µ","øß∑»ƒÃœ„√Ê∞¸","øÏ≥¥ª∆˜≠","¿±≥¥∫£¥¯Àø","¿±≥¥ª®∏Ú","¿±≥¥ÃÔ¬›","¿±≥¥ˆœ”„","¿∂¥¯∆°æ∆πﬁ◊∞","¿œ Ω√Ê∞¸","¡π∞Ë≤§≤À","¡π∞Ë∫£¥¯∂π—ø◊œ≤À","¡π∞Ë¬‹≤∑Àø","¡π∞ËÀ‚»ÿŒ˜¿ºª®","¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï","¬∂¬∂ŒﬁÃ«–”» ¬∂","¬È¿±–°¡˙œ∫","√¿√Óæ¯¬◊÷Æ∞◊¡´ª®","ÏÀ÷Ì ÷","√…π≈øæ—ÚÕ» ","ƒæ–ÎÕ„∂π","ƒœπœË€ËΩ–°±˝∏…","ƒœπœ÷• ø∞¸","≈£ƒÃæÌ","≈£»‚º¶µ∞≥¶∑€","≈£Œ≤Ã¿","≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠","≈Ã–∑’Ùµ∞","≈›Ω∑∑Ô◊¶ ","≈‡∏˘ª®≤À","≈‡∏˘◊œ≤ÀæÌ","∆§µ∞ ›»‚÷‡","∆°æ∆—º","∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…)","Ï¡≥¥¥Û∞◊≤À","«€≤À≥¥—¸ª®","«€ª∆˜≠Àø","«‡≥¥±‚∂π","«‡µ∫∆°æ∆πﬁ◊∞","«Â≥¥æ’ª®≤À","«ÂÀ¨∞Ë¡π√Ê","«Â’Ùµ˚”„","«Â’Ù∫£”„","»‚∂°«—◊”","»˝…´¡π∞Ë ÷À∫Õ√","»˝Àø˜≠”„","…Ω“©—¯…˙÷‡","ÀÆ÷Û”„","À·¿±≈∫∂°","À·¿±Ã¿√Ê","À‚»ÿ…˙Ú∫","À‚œ„∞¸","À‚œ„¿±ª®º◊","Ã«¥◊ﬁ¨«—¡Ô«‡ª®","Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞","Ã˙∞Â≈£»‚","Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê","Õ„∂π Ì◊–÷Ìπ«Ã¿","ŒÂ≤ ∂π","ŒÂ≤ ≈∫√Á","ŒÂ…´≈¥√◊∑π(∆ﬂ…´)","ŒÂœ„Ω¥¬ø»‚ ","Œ˜πœ∫˙¬‹≤∑…≥¿≠","œ √¿˜≠”„","œ„πΩ∆»µ∞","œ„πΩº¶»‚÷‡","œ„øæ≈£≈≈ ","œ„¿±±¨—Ú∏Œ ","œ„¿±∏Ø»È≥¥œ∫","œ„À÷¡Ω≥‘¥Ûœ∫","–°≥¥—Ú—¸ ","–°√◊ƒœπœ÷‡","“ª∆∑œ„À÷≈∫","“‚Œƒƒ˚√ ÷≠ ","”ÕÏÀ¬È¿±œ∫","”„œ„»‚Àø∞Ë√Ê","”Ò÷Òƒœ±±–”—ºÕ»Ã¿","’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï ","≥§≥«Ω—ƒΩ‚∞Ÿƒ…∫Ïæ∆∏…∫Ï∆œÃ—æ∆","’’…’º¶Õ» ","÷•¬Èøæ◊œ≤À","÷• øª‚≤® ø∂Ÿ¡˙œ∫","÷Ω±≠µ∞∏‚","÷ÿ«ÏÃÿ…´”Õ…’Õ√","◊Œ»ª—Ú≈≈","◊œ Ì√Ê∞¸æÌ","◊‘÷∆÷Ì»‚∏¨"
"ª∆”Õ«˙∆Ê±˝∏…",0,0,0,0,0.0714285714285714,0,0,0,0,0,0.075,0.0721649484536082,0,0,0.073170731707317,0,0,0,0,0,0,0,0,0,0,0,0,0.0934579439252337,0,0,0,0,0,0,0,0.0833333333333334,0,0,0,0,0,0,0,0,0,0.0888888888888889,0.115384615384615,0,0,0,0.1,0,0,0,0,0,0,0.0930232558139534,0,0.0789473684210527,0.109090909090909,0,0,0.0822784810126582,0.111111111111111,0,0,0,0.0921052631578947,0,0.11864406779661,0,0,0,0.0764331210191083,0,0,0,0,0,0.0930232558139534,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0.0845070422535211,0,0,0,0,0,0.08,0,0,0.0789473684210527,0.105769230769231,0,0.0909090909090909,0.0736196319018405,0,0.112068965517241,0,0.0865384615384616,0,0.0825688073394495,0,0,0,0,0,0,0.0849056603773585,0,0,0,0,0,0,0,0,0,0,0,0,0
"º¶µ∞°¢»‚ƒ©≥¶∑€",0,0,0,0,0,0.073170731707317,0,0,0,0,0,0.0568181818181818,0,0,0.064516129032258,0,0,0,0.0659340659340659,0,0,0.0571428571428572,0.0517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129032258,0,0,0,0,0,0.0625,0,0,0,0,0.0512820512820513,0,0.0606060606060606,0.0784313725490196,0.0638297872340425,0.0819672131147541,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0.0652173913043478,0,0.0588235294117647,0,0.0952380952380952,0.0666666666666667,0,0.078125,0,0.0985915492957746,0,0,0,0,0,0,0,0,0.0789473684210527,0,0,0,0,0,0.0563380281690141,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0.0789473684210527,0,0.0789473684210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0701754385964912,0,0,0,0.0521739130434783,0.0701754385964912,0
"Ω™¥–≥¥ª®–∑",0,0,0,0,0,0,0.185897435897436,0.166666666666667,0,0,0,0,0,0,0,0,0.197452229299363,0,0,0,0,0,0,0.188976377952756,0,0,0,0.225165562913907,0,0,0,0.178082191780822,0.167630057803468,0,0,0.185897435897436,0,0.185185185185185,0,0,0.220264317180617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,0.219409282700422,0,0,0.170731707317073,0,0,0.223809523809524,0,0.190954773869347,0.239766081871345,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222929936305732,0,0,0,0,0,0,0.176829268292683,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0.173076923076923,0,0,0.179611650485437,0,0,0,0,0,0.177215189873418,0.178294573643411,0,0.179611650485437,0,0,0,0.180645161290323,0.23841059602649,0,0,0,0,0,0,0.183962264150943,0,0,0.176470588235294,0,0.238095238095238
"Ω”Ò¡º‘µ",0,0,0,0,0,0,0.170212765957447,0,0,0,0,0.151515151515151,0,0,0,0,0,0,0,0,0,0,0,0.169642857142857,0,0,0,0.195652173913043,0,0.152542372881356,0,0,0,0,0,0.23134328358209,0,0,0,0,0.200934579439252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157142857142857,0,0,0,0,0,0.21875,0.190217391304348,0,0,0.169565217391304,0,0,0,0.151515151515151,0,0,0,0.160427807486631,0.163636363636364,0,0,0,0,0,0.156862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.161073825503356,0,0,0,0,0.188235294117647,0,0,0,0,0.188405797101449,0,0,0,0,0,0,0.173913043478261,0.186170212765957,0,0.195945945945946,0,0.175182481751825,0,0.177304964539007,0.157894736842105,0,0,0,0,0,0.156028368794326,0,0,0,0,0,0.172727272727273,0.153846153846154,0.178571428571429,0,0,0,0,0.205128205128205
"øß∑»ƒÃœ„√Ê∞¸",0,0,0.102564102564103,0,0,0,0,0,0,0,0.0833333333333334,0.0869565217391304,0,0,0,0.0918367346938775,0,0.0757575757575758,0.0833333333333334,0,0,0,0,0,0,0.0980392156862745,0,0,0,0,0,0.0752688172043011,0,0,0,0,0,0,0,0,0,0,0,0.0898876404494382,0,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882352941176471,0,0.0833333333333334,0.0833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0.0769230769230769,0,0.075,0.0819672131147541,0,0.0757575757575758,0.0909090909090909,0,0,0,0,0.0892857142857143,0,0,0,0,0,0,0,0,0.1,0,0,0,0.138888888888889,0,0.0769230769230769,0,0.125,0.0892857142857143,0,0,0,0,0.0882352941176471,0,0,0,0,0,0,0,0,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0.0847457627118644,0,0.0845070422535211,0.0793650793650793,0,0,0,0,0,0
"øÏ≥¥ª∆˜≠",0.0606060606060606,0,0,0,0,0,0,0,0,0,0.0857142857142857,0,0,0,0,0.0600000000000001,0,0,0,0.0606060606060606,0,0,0,0,0,0,0,0.0666666666666667,0.0740740740740741,0.0641025641025641,0,0,0,0,0,0,0.0746268656716418,0,0.0638297872340425,0,0,0,0,0,0,0.073170731707317,0.0600000000000001,0,0.0597014925373134,0,0.0701754385964912,0,0,0,0.0789473684210527,0,0,0.0853658536585366,0.0882352941176471,0,0,0,0.0847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0.0610687022900763,0,0,0,0,0,0,0,0,0,0,0.0641025641025641,0,0,0,0,0,0,0,0,0.123076923076923,0,0,0.0619469026548672,0.0735294117647058,0,0,0,0,0.0641025641025641,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,0,0.064516129032258,0.0598290598290598,0,0,0,0,0.0821917808219178,0,0,0,0,0,0,0,0,0,0.105263157894737,0,0,0.0634920634920635,0,0,0,0,0.0634920634920635,0
"¿±≥¥∫£¥¯Àø",0,0,0,0,0.132075471698113,0,0.109243697478992,0,0,0,0,0,0,0.152941176470588,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0.11864406779661,0,0,0,0,0,0,0,0,0,0,0,0,0.108910891089109,0,0,0,0,0,0,0,0,0,0,0,0.135802469135802,0,0.109090909090909,0,0,0,0,0,0,0,0,0.120481927710843,0,0,0.107981220657277,0,0,0,0.140845070422535,0,0.114754098360656,0,0,0,0.123456790123457,0,0,0,0,0.103896103896104,0.104651162790698,0,0,0,0.144444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0.125,0,0.103448275862069,0.111111111111111,0.108333333333333,0,0.12621359223301,0,0,0,0.12,0,0,0.119402985074627,0,0,0,0.116279069767442,0.144736842105263,0.11864406779661,0,0.142857142857143,0,0.115384615384615,0.107142857142857
"¿±≥¥ª®∏Ú",0,0,0,0,0,0,0,0,0,0,0,0,0,0.134146341463415,0,0,0,0.133333333333333,0.113207547169811,0,0,0,0,0,0,0,0,0.133928571428571,0.123076923076923,0,0,0.14,0,0,0,0,0,0.108695652173913,0.105769230769231,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103658536585366,0,0,0,0,0,0.126050420168067,0.101449275362319,0,0.105555555555556,0,0,0,0,0,0,0,0.163265306122449,0,0.184210526315789,0,0,0.125,0.113636363636364,0,0,0.119402985074627,0,0,0,0,0.145454545454546,0,0.170454545454545,0,0,0.113924050632911,0,0,0,0,0,0,0,0,0,0.145631067961165,0,0,0,0,0,0.186440677966102,0.121212121212121,0,0.139344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123456790123457,0.123287671232877,0,0,0,0.109375,0.123287671232877,0.102941176470588
"¿±≥¥ÃÔ¬›",0,0,0,0,0,0,0,0.123711340206186,0.123595505617977,0,0,0,0,0.127659574468085,0,0.135593220338983,0.134920634920635,0,0,0,0,0,0,0,0,0,0.135922330097087,0.147540983606557,0,0,0,0.133928571428571,0,0.157142857142857,0,0,0.162790697674419,0,0.12280701754386,0,0.142857142857143,0,0.159090909090909,0.169811320754717,0,0,0,0,0,0,0.126582278481013,0,0.136363636363636,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0.126582278481013,0,0,0.128571428571429,0,0,0.137931034482759,0,0,0,0,0.148148148148148,0,0,0.12987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121212121,0,0,0,0,0.134615384615385,0,0,0,0,0.148760330578512,0,0,0,0,0,0,0.136986301369863,0.137931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123456790123457,0,0.142857142857143,0,0,0,0,0,0.144578313253012,0
"¿±≥¥ˆœ”„",0,0,0,0,0,0,0.21608040201005,0,0,0,0,0,0,0,0,0,0.231155778894472,0,0.23936170212766,0,0,0,0,0,0,0,0,0.241025641025641,0,0,0,0,0.295,0,0,0.228426395939086,0,0,0,0,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,0,0,0,0,0,0,0,0.384,0,0,0.276923076923077,0,0,0.308333333333333,0.238095238095238,0.283842794759825,0.338308457711443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218274111675127,0.276923076923077,0,0,0,0,0.204419889502762,0,0.207729468599034,0,0,0,0,0.354368932038835,0,0,0,0,0.21105527638191,0,0,0,0,0.263157894736842,0,0,0.25,0,0.20952380952381,0,0.202020202020202,0,0.246153846153846,0,0,0.271186440677966,0,0,0,0.218274111675127,0,0,0,0,0,0,0,0.272727272727273,0,0,0.278606965174129,0,0.305418719211823
"¿∂¥¯∆°æ∆πﬁ◊∞",0,0,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0,0,0,0.107142857142857,0.144927536231884,0,0,0,0,0,0.144736842105263,0.155172413793103,0,0,0,0,0,0.119047619047619,0,0,0,0,0,0,0,0,0.118421052631579,0,0,0,0.153846153846154,0.227272727272727,0,0.107142857142857,0.12,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0.204081632653061,0,0,0,0.12280701754386,0,0,0,0,0,0,0,0.135135135135135,0,0.128205128205128,0,0.121212121212121,0,0,0,0,0.121951219512195,0.107142857142857,0,0,0,0,0,0,0,0.108108108108108,0,0,0,0.108108108108108,0,0,0.125,0,0.108433734939759,0,0,0.15,0.121495327102804,0.12,0.142857142857143,0,0.184210526315789,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"¿œ Ω√Ê∞¸",0,0,0,0,0,0,0.115044247787611,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.15,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.145454545454546,0,0,0,0.168831168831169,0,0,0.128205128205128,0.122448979591837,0.156862745098039,0,0,0,0,0.139240506329114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204081632653061,0,0,0,0,0,0,0,0,0,0,0,0.118421052631579,0.186666666666667,0,0.166666666666667,0.12,0.128571428571429,0,0,0,0.155844155844156,0,0,0,0,0,0,0,0,0,0.144736842105263,0.120879120879121,0,0,0.115384615384615,0,0,0.130952380952381,0,0.114942528735632,0,0,0.138461538461538,0,0,0.125,0,0,0,0,0,0,0,0.121951219512195,0,0.119266055045872,0,0,0.148148148148148,0,0,0.125,0.170454545454545,0,0,0,0,0,0,0,0.168831168831169,0,0,0,0,0,0,0
"¡π∞Ë≤§≤À",0,0,0,0,0,0,0.280701754385965,0,0,0,0,0,0,0.205607476635514,0,0,0.311111111111111,0,0,0,0,0,0,0,0,0,0,0.258620689655172,0,0,0,0,0.292887029288703,0,0,0.206611570247934,0,0,0,0,0.361702127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219409282700422,0,0,0,0,0,0,0.384,0,0,0,0,0,0.245833333333333,0,0,0.338235294117647,0.255060728744939,0.365079365079365,0.334728033472803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234042553191489,0.288793103448276,0,0,0,0,0,0,0.25,0,0,0,0,0.310756972111554,0,0,0,0,0.222689075630252,0.199152542372881,0,0,0,0.266375545851528,0,0,0.33587786259542,0,0.225806451612903,0,0.230769230769231,0,0.220833333333333,0,0,0.33587786259542,0,0,0,0,0.214876033057851,0,0,0,0,0,0,0.311355311355311,0,0,0.273858921161826,0,0.323529411764706
"¡π∞Ë∫£¥¯∂π—ø◊œ≤À",0,0,0.0769230769230769,0,0,0,0,0.0657894736842105,0,0,0,0,0,0.0833333333333334,0,0,0,0,0,0,0.0851063829787234,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.0943396226415094,0,0,0,0,0,0,0,0,0.0666666666666667,0,0.073170731707317,0,0.0681818181818181,0,0,0,0,0,0,0,0,0,0.0987654320987654,0,0,0.0769230769230769,0,0.0666666666666667,0,0,0,0,0,0,0,0.0701754385964912,0.0909090909090909,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0.09375,0.0727272727272728,0,0,0,0.0972222222222222,0,0,0,0,0.14,0.0666666666666667,0,0,0.0714285714285714,0,0,0.114285714285714,0,0.08,0,0,0,0,0,0.0882352941176471,0,0,0,0,0,0.0681818181818181,0,0,0.064516129032258,0,0,0,0,0,0,0,0,0.0652173913043478,0,0,0.0679611650485437,0,0,0,0.0677966101694916,0.064516129032258,0,0,0,0,0,0,0,0
"¡π∞Ë¬‹≤∑Àø",0,0,0,0,0,0,0.124087591240876,0,0,0,0,0.137096774193548,0,0,0,0.129770992366412,0,0.142857142857143,0,0,0,0,0,0.132075471698113,0,0,0,0.184615384615385,0,0,0,0.137096774193548,0,0,0,0.132352941176471,0,0.121739130434783,0,0,0.123287671232877,0,0,0.17948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0.143939393939394,0.149122807017544,0,0,0,0,0,0,0,0,0.121739130434783,0,0,0,0,0,0.141414141414141,0,0,0.152866242038217,0,0,0,0,0.135135135135135,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.171779141104294,0,0,0,0,0,0.1328125,0,0,0,0,0,0,0.145945945945946,0,0.211678832116788,0,0.145038167938931,0,0.148148148148148,0,0,0.164835164835165,0,0.11965811965812,0,0,0,0,0,0,0,0,0,0.134020618556701,0,0,0.141891891891892,0,0.120253164556962
"¡π∞ËÀ‚»ÿŒ˜¿ºª®",0,0,0,0,0,0,0.211180124223602,0,0,0,0,0,0,0,0,0,0.229813664596273,0,0.207792207792208,0,0,0,0,0,0,0,0,0.189024390243902,0,0,0,0,0.204545454545455,0,0,0.196319018404908,0,0,0.180645161290323,0,0.286995515695067,0,0,0.185430463576159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276923076923077,0,0,0.245833333333333,0,0,0,0,0,0.230414746543779,0.23121387283237,0.1875,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261437908496732,0.202380952380952,0,0,0,0,0.239130434782609,0.201388888888889,0.23030303030303,0,0,0,0,0.221052631578947,0,0,0,0,0,0.223684210526316,0,0,0,0,0,0,0.310880829015544,0,0.203488372093023,0,0,0,0.217391304347826,0,0,0.204761904761905,0,0,0,0.184049079754601,0,0,0,0,0,0,0,0.242857142857143,0,0,0.220930232558139,0,0.224719101123595
"¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï",0,0,0,0,0,0,0,0,0,0,0,0,0,0.131868131868132,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.161016949152542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034482759,0.141509433962264,0,0.131147540983607,0.130434782608696,0,0,0.134831460674157,0,0,0,0,0,0,0,0.151515151515151,0,0,0.140845070422535,0,0.126582278481013,0.130177514792899,0,0,0.126168224299065,0,0,0,0,0.148648648648649,0,0,0,0.138888888888889,0,0,0,0,0.135593220338983,0,0,0,0,0,0,0,0,0,0,0.133858267716535,0,0,0,0,0,0,0,0,0,0,0.127659574468085,0.12987012987013,0,0,0,0,0,0.142857142857143,0,0,0,0.134453781512605,0.142857142857143,0,0,0,0.137404580152672,0,0,0,0,0,0,0.147058823529412,0,0,0.126582278481013,0,0,0.126760563380282,0,0,0,0,0.15,0.146892655367232,0,0,0.125925925925926,0.135802469135802,0
"¬∂¬∂ŒﬁÃ«–”» ¬∂",0,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138888888888889,0.17910447761194,0,0,0,0,0,0,0.159090909090909,0,0,0,0,0.13265306122449,0,0,0,0,0,0.121495327102804,0,0,0,0.145161290322581,0,0.123595505617977,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.148648648648649,0,0,0.132352941176471,0,0,0,0.137931034482759,0,0,0,0,0.151162790697674,0.146341463414634,0,0.125,0.138297872340426,0.148936170212766,0,0,0,0.153225806451613,0,0,0,0,0.131313131313131,0,0.125,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.126050420168067,0,0,0,0,0.121212121212121,0,0.128205128205128,0,0,0,0,0,0,0.177083333333333,0,0,0.121951219512195,0,0,0,0,0.123595505617977,0.123456790123457,0,0.142857142857143,0,0,0,0.152173913043478
"¬È¿±–°¡˙œ∫",0,0,0,0,0,0,0.203703703703704,0,0,0,0,0,0,0,0,0,0.190045248868778,0,0,0,0,0,0,0,0,0,0,0.220657276995305,0,0,0,0,0.214912280701754,0,0,0.226415094339623,0,0,0,0,0.284671532846715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223809523809524,0,0,0,0,0,0,0.308333333333333,0,0,0.338235294117647,0,0,0.230414746543779,0,0,0,0.219298245614035,0.253012048192771,0.26431718061674,0,0,0,0,0,0,0,0,0,0,0.196891191709845,0,0,0,0.211267605633803,0.197309417040359,0,0,0,0,0,0,0.191111111111111,0,0,0,0,0.280172413793103,0,0,0,0,0.210280373831776,0.224390243902439,0,0,0,0.222748815165877,0,0,0.282258064516129,0,0.192982456140351,0,0.196261682242991,0,0.242857142857143,0,0,0.256916996047431,0,0,0,0.188940092165899,0,0,0,0,0,0,0,0.253846153846154,0,0,0.222222222222222,0,0.246696035242291
"√¿√Óæ¯¬◊÷Æ∞◊¡´ª®",0,0.170068027210884,0,0,0,0,0.170454545454545,0,0,0,0,0,0,0,0,0,0.194285714285714,0,0.172619047619048,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.225274725274725,0,0,0,0,0,0,0,0.278969957081545,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,0,0,0.255060728744939,0,0,0.23121387283237,0,0,0.219298245614035,0,0.211267605633803,0.219895287958115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221556886227545,0.23121387283237,0,0,0,0,0,0,0.202247191011236,0,0,0,0.182432432432432,0.233502538071066,0,0,0,0,0,0,0,0,0,0.165714285714286,0,0,0.233644859813084,0.185185185185185,0.172043010752688,0,0,0,0,0.184931506849315,0.180124223602484,0.227906976744186,0,0,0,0,0.162011173184358,0,0,0,0,0,0,0.271028037383177,0,0,0.220994475138122,0,0.265193370165746
"ÏÀ÷Ì ÷",0,0,0,0,0,0,0.218274111675127,0,0,0,0,0,0,0,0,0,0.259067357512953,0,0,0,0,0,0,0,0,0,0.198895027624309,0.170731707317073,0,0,0,0,0.266009852216749,0,0,0.2,0,0,0,0,0.286821705426357,0,0,0.204301075268817,0,0,0,0,0,0,0,0,0,0,0,0,0.190954773869347,0,0,0,0,0,0,0.283842794759825,0,0,0.365079365079365,0,0,0.1875,0,0,0.253012048192771,0.211267605633803,0,0.253521126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195979899497487,0.349726775956284,0,0,0,0,0,0.172043010752688,0.203883495145631,0,0,0,0,0.247747747747748,0,0,0,0,0.177339901477833,0,0,0,0,0.314917127071823,0,0,0.252100840336134,0,0,0,0.185929648241206,0,0.181372549019608,0,0.224043715846995,0.307017543859649,0,0,0,0,0.198019801980198,0,0,0,0,0,0,0.330434782608696,0,0,0,0,0.348717948717949
"√…π≈øæ—ÚÕ» ",0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0.211111111111111,0,0.197674418604651,0,0,0,0,0,0,0,0,0.242774566473988,0,0,0,0,0.247311827956989,0,0,0.194444444444444,0,0,0,0,0.253061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239766081871345,0,0,0,0,0,0,0.338308457711443,0,0,0.334728033472803,0,0,0.2,0,0,0.26431718061674,0.219895287958115,0.253521126760563,0,0,0,0,0,0,0,0.194630872483222,0,0,0,0,0,0,0,0.217142857142857,0.233333333333333,0,0,0,0,0,0,0.205405405405405,0,0,0,0,0.279187817258883,0,0,0,0,0,0,0,0,0,0.283132530120482,0,0,0.240909090909091,0,0.240437158469945,0,0,0,0.234285714285714,0.221476510067114,0,0.269767441860465,0,0,0,0.217142857142857,0,0,0,0,0,0,0.197183098591549,0.237885462555066,0,0,0.284916201117318,0,0.272727272727273
